distance_um,omega_bar_mhz,x_shift_um
2.66023166023166,10.716545241764429,-0.12271786584215884
2.671814671814672,10.729258205214919,-0.11979636512222984
2.6833976833976836,10.74157678222647,-0.11696432252592814
2.694980694980695,10.753515217754279,-0.11421824579243128
2.7065637065637063,10.765087161627234,-0.11155481392009937
2.718146718146718,10.776305697241144,-0.10897086687677283
2.72972972972973,10.787183368656176,-0.10646339604519284
2.741312741312741,10.797732206200793,-0.10402953534279857
2.752895752895753,10.807963750676858,-0.10166655296083778
2.7644787644787643,10.817889076253778,-0.09937184367281159
2.776061776061776,10.827518812133214,-0.09714292166683951
2.787644787644788,10.836863163060055,-0.09497741386063473
2.799227799227799,10.845931928750055,-0.09287305366146453
2.8108108108108105,10.854734522299648,-0.09082767513679388
2.8223938223938223,10.863279987638865,-0.08883920756430774
2.833976833976834,10.871577016084204,-0.08690567033270845
2.8455598455598454,10.879633962044386,-0.08502516816712957
2.857142857142857,10.887458857928435,-0.08319588665521978
2.8687258687258685,10.895059428302222,-0.08141608805195259
2.8803088803088803,10.902443103336555,-0.07968410734303262
2.891891891891892,10.90961703158717,-0.07799834854842107
2.9034749034749034,10.916588092144242,-0.07635728124899711
2.915057915057915,10.923362906186814,-0.0747594373207373
2.9266409266409266,10.929947847975084,-0.07320340786203565
2.9382239382239383,10.936349055311618,-0.07168784030091668
2.9498069498069497,10.942572439500466,-0.0702114356699254
2.9613899613899615,10.948623694831493,-0.06877294603742136
2.972972972972973,10.954508307615459,-0.06737117208486429
2.9845559845559846,10.96023156479389,-0.06600496082046392
2.996138996138996,10.965798562146334,-0.06467320342029267
3.0077220077220077,10.971214212116227,-0.06337483318861457
3.019305019305019,10.976483251275294,-0.06210882362979515
3.030888030888031,10.981610247445355,-0.060874186624709066
3.0424710424710426,10.986599606495169,-0.05966997070507586
3.054054054054054,10.991455578829,-0.0584952594196225
3.0656370656370653,10.99618226558263,-0.05734916978640398
3.077220077220077,11.000783624541635,-0.056230850826012056
3.088803088803089,11.005263475795827,-0.05513948217076748
3.1003861003861006,11.009625507143161,-0.05407427274533024
3.111969111969112,11.013873279255447,-0.053034459514474545
3.1235521235521233,11.01801023061769,-0.0520193062940626
3.135135135135135,11.022039682252128,-0.05102810262151908
3.146718146718147,11.025964842237478,-0.05006016268235357
3.158301158301158,11.029788810033313,-0.04911482428950581
3.1698841698841695,11.03351458061898,-0.04819144791250138
3.1814671814671813,11.037145048455907,-0.04728941575359964
3.193050193050193,11.040683011281722,-0.04640813086829802
3.204633204633205,11.044131173744184,-0.04554701632772439
3.2162162162162162,11.04749215088241,-0.0447055144206067
3.2277992277992276,11.050768471462604,-0.0438830858926529
3.2393822393822393,11.053962581175004,-0.043079209221310866
3.250965250965251,11.05707684569855,-0.04229337992400185
3.2625482625482625,11.060113553639292,-0.04152510989803886
3.274131274131274,11.063074919348388,-0.040773926790550565
3.2857142857142856,11.065963085625102,-0.04003937339683167
3.2972972972972974,11.06878012631012,-0.039321007085636565
3.3088803088803087,11.071528048774022,-0.03861839925001971
3.3204633204633205,11.074208796305712,-0.03793113478240985
3.332046332046332,11.076824250405188,-0.03725881157268225
3.3436293436293436,11.079376232984977,-0.03660104002806271
3.3552123552123554,11.081866508484202,-0.035957442613767945
3.3667953667953667,11.084296785899197,-0.03532765341334578
3.378378378378378,11.086668720734252,-0.034711317707740705
3.38996138996139,11.088983916876025,-0.03410809157216338
3.4015444015444016,11.091243928394888,-0.033517641489894834
3.413127413127413,11.093450261276391,-0.03293964398220454
3.4247104247104243,11.095604375085829,-0.032373785253606485
3.436293436293436,11.097707684568764,-0.03181976085172082
3.447876447876448,11.09976156119026,-0.03127727534104682
3.4594594594594597,11.101767334615387,-0.03074604198999201
3.471042471042471,11.103726294133489,-0.0302257824705368
